zone_id,date,trips_thousands
Z176,2025-02-06,9.976056993843338
Z113,2025-01-08,10.177235997492387
Z080,2025-02-23,9.404846803760995
Z043,2025-02-16,9.732793192445943
Z040,2025-01-02,12.995868109141197
Z167,2025-01-08,9.961380601014591
Z020,2025-01-11,11.501961981027875
Z199,2025-02-09,9.145613420025375
Z109,2025-03-13,13.650125034167852
Z192,2025-01-24,8.54164396175563
Z195,2025-01-01,11.996812036103409
Z037,2025-01-24,10.902923288977227
Z131,2025-02-20,4.843480918918696
Z057,2025-03-20,10.084620168736935
Z003,2025-02-11,12.284925707655173
Z182,2025-02-26,8.630883742506336
Z055,2025-02-04,10.389339150090082
Z024,2025-01-30,7.9529093304076275
Z073,2025-01-18,7.561599258065268
Z069,2025-03-10,11.918555343062902
Z119,2025-03-24,10.05461960471213
Z109,2025-01-09,5.673479800029458
Z102,2025-03-30,8.741843413414838
Z033,2025-02-13,9.928355148405759
Z125,2025-02-05,5.791646662656118
Z079,2025-02-26,8.135836632210836
Z031,2025-01-19,9.72018047323682
Z045,2025-03-30,10.390533096422544
Z169,2025-03-15,7.2840468810308865
Z018,2025-03-18,11.860519092435112
Z029,2025-02-21,7.430095226750012
Z185,2025-02-27,10.238315244692247
Z015,2025-01-17,10.177698988277127
Z086,2025-02-24,11.293588579206483
Z151,2025-02-22,7.754798681641878
Z091,2025-02-09,9.376323158651028
Z182,2025-02-11,13.13180740093307
Z072,2025-01-01,7.610224307692692
Z133,2025-02-02,14.79047706931763
Z064,2025-02-06,7.2155119225228574
Z106,2025-01-29,8.681576296350562
Z134,2025-02-06,9.797963893138133
Z048,2025-02-20,9.605771242197772
Z191,2025-03-27,11.428398909437636
Z040,2025-03-04,8.36891727610007
Z138,2025-01-30,10.926686354813427
Z183,2025-03-07,15.260221645047299
Z010,2025-02-01,15.417564975842236
Z124,2025-01-07,13.750338375700013
Z084,2025-03-22,12.948377780578253
Z106,2025-03-31,10.948858476095507
Z108,2025-03-17,7.1948260883947945
Z051,2025-03-27,9.08217959050454
Z034,2025-01-27,12.535062169222273
Z018,2025-03-14,11.229081700876627
Z087,2025-03-02,9.684023917981873
Z176,2025-01-07,9.122428498823691
Z035,2025-02-21,10.181881667732162
Z139,2025-02-04,9.712509656814094
Z005,2025-03-29,6.062698349737371
Z153,2025-02-11,9.742761446600749
Z026,2025-02-01,8.87398971431297
Z087,2025-03-10,12.74221215204568
Z106,2025-01-08,9.010510174020979
Z068,2025-03-25,11.107333327807199
Z034,2025-02-16,9.542794311959895
Z123,2025-02-02,7.024389083030163
Z086,2025-02-19,10.659816968016425
Z047,2025-01-29,11.450457061677762
Z158,2025-02-14,13.301266717550991
Z050,2025-01-27,13.927499194076677
Z116,2025-01-02,13.93635895667187
Z108,2025-03-08,9.7588353409637
Z102,2025-03-13,9.07047842804865
Z084,2025-01-07,9.035820459504249
Z170,2025-02-15,8.083550533466969
Z016,2025-01-09,8.552684353426612
Z116,2025-03-23,13.168602794890509
Z083,2025-01-29,12.69105756574848
Z128,2025-01-17,10.481351333305348
Z065,2025-03-28,4.290066357230929
Z197,2025-01-31,9.70395477984874
Z082,2025-03-15,4.976987588185533
Z160,2025-02-02,9.617439653818426
Z090,2025-02-08,13.180866420182964
Z144,2025-01-24,11.811343912020769
Z101,2025-03-02,6.138924349055806
Z193,2025-02-03,10.115932673144627
Z103,2025-02-04,6.873058492906519
Z057,2025-03-08,12.789591613071345
Z185,2025-01-26,7.6222558328262275
Z123,2025-03-13,5.198856242423634
Z187,2025-01-17,6.962444894257907
Z104,2025-03-17,11.802230725618092
Z115,2025-03-12,8.920829235764138
Z127,2025-01-15,10.898458468155285
Z148,2025-02-06,13.00288464501762
Z140,2025-02-10,12.482542676489766
Z190,2025-01-09,9.836747634932737
Z151,2025-01-03,10.933770084722706
Z002,2025-03-01,7.784362557004191
Z123,2025-02-15,9.583986826222667
Z002,2025-01-05,9.559951594433212
Z078,2025-01-17,8.66020837008657
Z140,2025-01-05,12.46035810981991
Z032,2025-03-16,12.48324733082139
Z075,2025-02-10,12.899096860102675
Z147,2025-03-03,11.238485121589852
Z088,2025-02-01,6.489561562687152
Z017,2025-02-26,10.628982752448255
Z001,2025-01-01,8.905668685665294
Z195,2025-01-15,7.900029556428036
Z117,2025-01-28,11.264346148015395
Z100,2025-03-05,14.444165603282126
Z191,2025-01-21,14.59813888681937
Z113,2025-01-18,10.04185255723436
Z143,2025-01-22,11.945057599618577
Z036,2025-02-14,5.803418652601026
Z103,2025-01-14,8.632402502691649
Z189,2025-03-25,12.51949302754155
Z155,2025-02-12,10.223850853468386
Z117,2025-02-04,6.9816531650188285
Z175,2025-01-09,8.02439189911269
Z194,2025-03-18,12.571293654429269
Z135,2025-03-11,8.90498558644331
Z088,2025-02-04,4.748666318679606
Z177,2025-02-04,9.595037984550437
Z059,2025-01-31,7.51474469800897
Z192,2025-01-17,8.32578589346293
Z034,2025-03-30,9.365206862593766
Z099,2025-01-20,9.73401212682489
Z127,2025-01-01,8.710884920125737
Z085,2025-03-22,11.860707569105719
Z169,2025-02-26,12.424923032652677
Z019,2025-01-15,7.2476927992171
Z199,2025-01-15,9.962808069714423
Z049,2025-01-23,7.248486804142235
Z174,2025-01-24,7.139973753497212
Z158,2025-03-20,10.064608058507066
Z017,2025-02-09,10.037502458670554
Z097,2025-02-08,8.908439702583825
Z024,2025-03-22,9.1317013010918
Z183,2025-02-08,6.826114829481365
Z017,2025-02-28,9.616469350169732
Z108,2025-02-08,5.28458090087056
Z048,2025-01-01,11.405544481527675
Z088,2025-02-23,8.90598077183955
Z071,2025-01-02,7.574074980701377
Z025,2025-01-25,12.637234271507037
Z073,2025-03-06,7.650413023988105
Z069,2025-03-16,12.375762648483434
Z078,2025-03-27,9.634039073550248
Z062,2025-01-13,12.177802054194272
Z130,2025-01-17,5.38854574397166
Z117,2025-02-19,10.2245370225995
Z145,2025-03-26,10.825504093929597
Z039,2025-03-24,10.264857982460953
Z028,2025-02-23,9.21431346359828
Z106,2025-02-12,7.344601932033436
Z061,2025-02-19,12.498736606548157
Z149,2025-02-21,8.455715188284444
Z147,2025-01-20,10.43758462202252
Z084,2025-02-12,9.261315502926326
Z074,2025-02-01,6.395845946180288
Z144,2025-03-30,7.605978998691687
Z197,2025-01-21,11.50600853201034
Z199,2025-01-31,10.759822451501975
Z100,2025-02-17,14.470816832110957
Z104,2025-03-19,10.19259627121239
Z066,2025-03-16,10.349245933115807
Z125,2025-01-08,4.725349082218493
Z080,2025-01-11,12.777740869344004
Z090,2025-03-29,12.939512434151785
Z045,2025-01-25,9.547674022434517
Z041,2025-02-19,10.999450478015858
Z118,2025-02-15,12.720143284238526
Z123,2025-03-06,8.426949551906409
Z105,2025-01-26,7.344978328494261
Z038,2025-02-09,9.672901318296248
Z091,2025-02-28,8.59868608051745
Z083,2025-01-31,9.217199740358275
Z037,2025-02-18,13.507856733975581
Z086,2025-02-22,11.278913847789616
Z079,2025-01-02,9.633248242203752
Z194,2025-01-10,13.29033440890538
Z123,2025-02-27,8.617119905968512
Z026,2025-03-26,10.948732861516541
Z053,2025-01-14,5.870336575650678
Z075,2025-02-15,12.01178552318645
Z019,2025-01-20,8.709191365565799
Z168,2025-03-31,9.1833787976811
Z050,2025-02-06,11.168280717873289
Z064,2025-02-02,8.361330250677147
Z037,2025-02-17,13.230572505982266
Z162,2025-03-27,11.562674537814779
Z074,2025-03-22,8.714440201578327
Z047,2025-01-01,12.881328572682675
Z111,2025-02-01,8.07583267827122
Z045,2025-03-14,6.069928920386362
Z095,2025-01-24,13.543482123137219
Z053,2025-02-13,8.275729100707952
Z110,2025-03-13,11.789669791418447
Z071,2025-02-09,8.679884824885264
Z118,2025-02-23,11.691991569658743
Z117,2025-02-27,8.980115348091212
Z022,2025-03-17,13.801048617300575
Z047,2025-02-16,12.791298311969824
Z164,2025-03-30,11.10714167962746
Z106,2025-03-07,9.999223764545453
Z023,2025-02-15,12.697749042401108
Z055,2025-02-06,9.392501944292134
Z197,2025-01-02,10.276512975734693
Z055,2025-01-18,9.231069948428521
Z014,2025-02-15,10.483529791255119
Z068,2025-03-22,10.616233719305288
Z197,2025-03-28,10.540518671324257
Z137,2025-03-24,12.182584363005121
Z138,2025-01-03,13.119601980021997
Z133,2025-01-25,13.198732584004095
Z178,2025-03-03,11.327064158588021
Z165,2025-03-14,11.100691860493097
Z182,2025-01-31,11.939776846816427
Z113,2025-03-24,8.988788825470388
Z058,2025-02-22,12.883369785210055
Z066,2025-01-15,11.60515704611914
Z028,2025-03-13,9.134994715431295
Z153,2025-01-02,9.05593451287874
Z107,2025-01-12,3.870105778170462
Z176,2025-03-07,8.19301815298514
Z063,2025-01-18,10.734308354508004
Z045,2025-03-25,8.41748541584151
Z008,2025-03-12,11.552809319110695
Z037,2025-01-29,9.020269609990299
Z031,2025-02-21,9.365834194087807
Z144,2025-03-27,10.472115583894068
Z015,2025-02-24,9.099435777747129
Z042,2025-03-21,11.164919614911554
Z127,2025-03-10,11.271217771632019
Z123,2025-01-16,8.33079341618539
Z055,2025-01-26,9.809170439965062
Z185,2025-01-21,11.11422661958472
Z176,2025-02-09,6.721064970389041
Z192,2025-03-20,4.792066814925914
Z109,2025-02-10,14.22598804317274
Z144,2025-01-28,6.870164208202088
Z054,2025-03-21,12.765281710027775
Z011,2025-02-20,9.422651346047378
Z010,2025-01-17,14.45925099534153
Z088,2025-03-30,8.000903638382741
Z004,2025-01-05,9.13746952423247
Z115,2025-02-06,11.54572258684055
Z012,2025-03-05,10.819136480738495
Z161,2025-01-17,9.840808357057687
Z177,2025-03-02,8.389473112852446
Z084,2025-01-28,10.704716670592502
Z109,2025-03-28,13.74761076793508
Z122,2025-01-22,6.860420172208574
Z138,2025-03-13,10.58300490801517
Z034,2025-02-11,12.19366115300203
Z047,2025-02-27,13.797853489302835
Z144,2025-03-11,8.658106278555286
Z004,2025-02-04,9.564535364683922
Z093,2025-01-05,9.551560823355313
Z054,2025-03-15,12.616576820726177
Z125,2025-03-14,8.3646844174904
Z028,2025-01-10,4.146584693467457
Z088,2025-02-13,8.061252553712402
Z194,2025-02-09,13.575116573580463
Z177,2025-03-30,5.603446956933025
Z084,2025-01-03,8.833698433654153
Z080,2025-03-08,9.086691184397223
Z126,2025-03-07,14.721579579958028
Z006,2025-03-03,10.144988105830912
Z175,2025-01-08,9.287585082733091
Z161,2025-03-02,11.292366249373655
Z155,2025-03-07,13.96379547108264
Z055,2025-03-17,9.17123447751437
Z173,2025-03-13,9.979668483154699
Z186,2025-02-05,7.570970981006595
Z122,2025-01-05,7.438123555643131
Z145,2025-03-29,10.581059902342755
Z112,2025-03-23,8.678023433914666
Z198,2025-01-20,10.557983273326395
Z099,2025-03-10,7.519665601230118
Z009,2025-01-23,8.347729571793158
Z033,2025-02-19,8.893465293644608
Z094,2025-03-26,7.6715168930311535
Z061,2025-03-31,13.01791171654418
Z075,2025-02-08,14.105014133778077
Z098,2025-01-17,7.575902232932417
Z170,2025-03-01,5.53451518267088
Z196,2025-03-21,10.570151953227793
Z117,2025-01-23,11.890209240355274
Z007,2025-03-03,8.068005071087168
Z185,2025-03-20,13.507014980275121
Z129,2025-03-08,8.945859188445665
Z130,2025-01-23,3.8155845574830045
Z114,2025-02-19,10.619677684226682
Z005,2025-01-22,7.515080711817709
Z163,2025-02-24,5.871851889181119
Z059,2025-02-21,9.871007279733808
Z129,2025-03-01,11.01489359784302
Z067,2025-03-26,9.796296628789456
Z037,2025-03-25,13.159111513958672
Z193,2025-02-04,9.230985312854079
Z073,2025-02-07,7.541002187594155
Z133,2025-03-30,14.00259410002418
Z127,2025-01-31,6.9686337520610575
Z084,2025-02-11,10.384228212669225
Z179,2025-02-23,8.639122979848999
Z070,2025-02-19,13.606715261977472
Z174,2025-01-13,11.098198850611196
Z065,2025-02-24,6.814780467867083
Z187,2025-01-15,8.173753652238588
Z142,2025-03-26,7.642841066835208
Z016,2025-01-23,12.801220772935459
Z096,2025-03-06,9.440796614833017
Z005,2025-03-21,10.915886464620916
Z192,2025-01-08,7.858559133945442
Z138,2025-02-25,10.753443578632071
Z086,2025-03-16,13.048692646312835
Z167,2025-02-01,11.245651363615753
Z105,2025-01-21,7.243186425919884
Z125,2025-02-09,8.586857084454511
Z106,2025-01-17,9.858124663349507
Z096,2025-03-22,12.100160260827373
Z057,2025-03-14,14.159677714521012
Z004,2025-03-11,8.27999421912973
Z164,2025-02-14,8.952747484063295
Z135,2025-03-20,7.433003640194277
Z046,2025-01-12,9.87427785020197
Z097,2025-01-06,8.842919590647469
Z108,2025-03-02,8.942310000011894
Z037,2025-02-12,10.496174239360561
Z099,2025-03-11,9.739596007149832
Z138,2025-02-02,11.591995984678695
Z105,2025-02-19,8.207673198131694
Z159,2025-02-15,8.500521469796006
Z011,2025-01-04,10.151947914910085
Z170,2025-01-21,6.216448648753151
Z027,2025-01-12,13.014037559321318
Z060,2025-01-03,13.653287262597159
Z084,2025-01-04,12.219835047228825
Z137,2025-02-26,8.652490819284877
Z114,2025-02-15,11.10716040794899
Z174,2025-03-29,5.3138452877287445
Z018,2025-03-05,10.751495078017593
Z005,2025-01-07,8.934244140593185
Z092,2025-01-17,11.289333385889002
Z063,2025-02-07,11.856938063803746
Z025,2025-02-09,16.234299180737416
Z087,2025-01-26,10.173981051576984
Z101,2025-02-24,12.021849418549408
Z107,2025-02-01,4.2263256735926875
Z054,2025-02-22,11.476317824592856
Z067,2025-03-04,12.61486709558651
Z098,2025-02-26,9.648583240183221
Z198,2025-02-02,6.472114016913865
Z145,2025-03-11,10.584566146861242
Z183,2025-03-31,8.542066680794711
Z075,2025-01-23,9.32053370484418
Z167,2025-01-03,10.306879871824746
Z037,2025-02-19,13.096735401187994
Z137,2025-03-16,12.049053863966167
Z200,2025-02-12,9.683912661283452
Z115,2025-01-16,10.05029207697565
Z197,2025-01-16,12.050545622505176
Z076,2025-03-16,13.707372640062335
Z042,2025-01-17,13.596785322180104
Z086,2025-01-06,13.60338036956354
Z115,2025-02-25,9.411202710430473
Z181,2025-03-03,10.096358324867666
Z138,2025-03-15,10.430371547222746
Z001,2025-03-27,8.780532604065868
Z002,2025-03-19,6.0915508571734245
Z176,2025-03-04,7.894956878325145
Z191,2025-01-05,12.974263176687652
Z157,2025-03-10,12.716472828434336
Z137,2025-03-26,9.722439751938932
Z016,2025-03-10,12.871587541401967
Z165,2025-01-16,9.256801711430967
Z083,2025-03-28,11.363809592553483
Z112,2025-01-06,5.1615457911806235
Z110,2025-01-07,9.03925484120756
Z001,2025-02-16,9.145480069856978
Z167,2025-02-23,14.046451505127795
Z151,2025-01-17,11.181354269118893
Z139,2025-01-15,11.22612294055573
Z033,2025-01-06,8.727702062781784
Z122,2025-02-22,9.975103671547025
Z023,2025-03-31,9.87564777042186
Z017,2025-03-24,13.050583465085442
Z044,2025-03-13,10.408103192598528
Z143,2025-01-31,8.884972065370471
Z072,2025-01-10,10.035039161552278
Z164,2025-01-29,7.749465500068118
Z012,2025-03-30,10.130500546397775
Z025,2025-01-16,10.910098426015285
Z053,2025-03-13,11.052770034803258
Z007,2025-03-26,10.977501868107984
Z073,2025-03-13,10.309788542518692
Z141,2025-01-14,13.72277837785994
Z036,2025-02-28,8.470403221451674
Z182,2025-03-29,11.74305307167951
Z134,2025-03-13,12.108783857437983
Z183,2025-01-24,11.837768776286186
Z169,2025-03-02,10.537043135541852
Z101,2025-02-18,6.874244981675955
Z177,2025-02-21,10.85670571775365
Z107,2025-01-25,5.219069460315642
Z062,2025-02-25,8.87813326405545
Z149,2025-03-11,8.433933755732525
Z033,2025-03-10,8.227614935601178
Z005,2025-03-07,9.183055117718
Z134,2025-02-10,12.471073737029057
Z124,2025-03-19,13.56199291080998
Z071,2025-03-29,8.222959925320035
Z115,2025-01-03,10.560511488730004
Z067,2025-02-20,13.94304541816003
Z030,2025-03-12,9.25585561304807
Z199,2025-02-17,10.79735770713507
Z112,2025-03-27,9.777031417485997
Z047,2025-01-10,12.70920046417409
Z184,2025-01-12,8.583049018349037
Z037,2025-03-17,12.714733639595284
Z028,2025-02-25,7.951792797110418
Z020,2025-01-30,10.613886301878914
Z142,2025-03-01,11.101198043199727
Z130,2025-02-10,9.642242317225175
Z086,2025-02-01,10.249033366834382
Z083,2025-03-03,13.581720987981466
Z021,2025-03-29,12.164131991812638
Z053,2025-01-01,9.19148478107472
Z178,2025-03-15,9.42520414372256
Z196,2025-01-10,8.874129090858178
Z060,2025-01-12,11.172314968994508
Z166,2025-03-02,10.481119733676936
Z125,2025-03-12,7.014832779571093
Z089,2025-01-02,10.555536000301474
Z089,2025-02-19,7.33595784781813
Z154,2025-03-12,7.8460924841807
Z173,2025-01-24,10.719716204104678
Z044,2025-01-17,12.809467267700324
Z169,2025-01-04,11.776529606423225
Z175,2025-03-26,6.138724891090262
Z016,2025-02-13,11.198430429264528
Z029,2025-01-15,9.536878221693971
Z159,2025-02-04,12.961880116193896
Z080,2025-02-17,12.511300416144854
Z111,2025-01-03,7.864158184304927
Z026,2025-01-05,9.329362180674536
Z176,2025-03-26,9.18881639221805
Z134,2025-03-27,10.079125882323662
Z152,2025-02-22,10.459953729013243
Z088,2025-03-11,4.451710796607262
Z070,2025-02-20,10.396351951786219
Z020,2025-01-05,7.604622287992994
Z180,2025-01-17,14.118582285110021
Z092,2025-03-07,10.583372539532887
Z154,2025-02-14,7.979030861931633
Z100,2025-03-13,11.799043607888175
Z129,2025-02-10,12.152084105636035
Z190,2025-02-24,15.322054055475801
Z162,2025-03-30,12.475571967085482
Z143,2025-03-02,12.846613251576416
Z123,2025-03-25,8.029631578073857
Z118,2025-03-30,13.522893337371485
Z059,2025-02-22,9.42484917397827
Z189,2025-01-30,12.703766861737638
Z031,2025-02-18,13.966203283816817
Z124,2025-01-29,10.650077733169427
Z134,2025-03-28,5.529444613311732
Z023,2025-01-27,12.412360848938285
Z015,2025-01-29,8.10575478132616
Z078,2025-02-02,7.305070214950689
Z165,2025-03-01,6.33804044472498
Z092,2025-01-06,10.898804482083559
Z044,2025-03-18,11.655411447030039
Z019,2025-03-15,8.480872056799708
Z046,2025-03-07,15.453280479557817
Z188,2025-02-15,14.508540109685308
Z121,2025-02-13,8.467130249756234
Z172,2025-02-06,11.25198836390173
Z103,2025-01-30,8.879828870510872
Z094,2025-02-21,8.343614037028555
Z028,2025-03-11,12.755773688861908
Z178,2025-02-05,9.024504145051656
Z003,2025-02-08,12.257762882401376
Z059,2025-01-17,7.666795563409685
Z194,2025-03-23,13.440051081767036
Z153,2025-03-23,11.708921898854658
Z142,2025-03-04,9.939264696410639
Z039,2025-01-15,8.339033712365291
Z144,2025-01-08,7.986935019359663
Z165,2025-02-03,11.580874348816947
Z032,2025-02-28,9.580895991926955
Z062,2025-01-11,15.884377685104246
Z117,2025-01-16,10.107947290086381
Z167,2025-01-02,14.41734609235541
Z028,2025-03-24,8.388888879912871
Z090,2025-01-09,15.800299866369656
Z116,2025-01-19,11.124065698729982
Z024,2025-01-12,11.002694288657393
Z127,2025-03-11,12.189141391117667
Z022,2025-03-11,10.15458342736723
Z077,2025-03-10,15.14473310662547
Z067,2025-01-03,11.96039697820445
Z068,2025-03-26,10.236587357872468
Z103,2025-03-13,9.031350414043981
Z037,2025-01-12,10.698580794714992
Z041,2025-01-24,12.177088817659099
Z102,2025-01-08,13.351249348603703
Z095,2025-01-23,11.370328870890816
Z145,2025-03-08,8.327859813834912
Z170,2025-03-13,6.872524731403555
Z147,2025-03-29,15.848780309586939
Z104,2025-01-26,10.516742638406944
Z170,2025-03-19,13.662423700518627
Z012,2025-03-16,11.896593629478375
Z115,2025-02-02,8.686095253071455
Z190,2025-02-21,13.780225689102371
Z053,2025-02-05,7.27626161178077
Z175,2025-03-17,7.054065049015217
Z064,2025-02-19,10.423689365809778
Z020,2025-03-03,8.126984494727557
Z094,2025-02-13,10.164000930692211
Z100,2025-02-13,14.42861788657744
Z179,2025-02-09,10.853590442346407
Z088,2025-01-25,5.4094669094636725
Z044,2025-01-20,7.948976939110567
Z121,2025-02-05,9.025547161374845
Z196,2025-03-01,8.361715356450896
Z052,2025-02-05,14.930120802560861
Z037,2025-02-28,7.4125570088970445
Z179,2025-02-18,11.75561743698341
Z187,2025-01-05,10.00329527127676
Z199,2025-01-19,9.45458634850587
Z200,2025-01-14,10.679200099472705
Z122,2025-03-31,7.98968073811923
Z135,2025-03-22,11.83515212191967
Z013,2025-03-15,13.593047107557236
Z188,2025-02-01,8.919924107285075
Z026,2025-02-19,8.16486648974454
Z073,2025-02-19,7.512828973532176
Z125,2025-02-27,6.524072755258153
Z180,2025-03-31,12.796636504649612
Z107,2025-02-08,6.297227429986243
Z124,2025-01-04,9.460662445033437
Z002,2025-03-02,9.154634130637923
Z126,2025-01-06,15.111524534425838
Z018,2025-01-06,9.704176713205156
Z160,2025-02-16,8.590783636679758
Z131,2025-03-26,4.995492866594761
Z015,2025-01-18,8.486769554464951
Z149,2025-01-15,10.215240075298237
Z025,2025-03-07,11.21931455010549
Z086,2025-02-07,10.122959481840535
Z019,2025-03-05,7.098498930112888
Z184,2025-03-15,8.29039679876882
Z198,2025-02-26,8.34019713962886
Z093,2025-02-07,6.632648755995039
Z084,2025-01-05,12.320985022748928
Z060,2025-01-28,12.821115186039254
Z007,2025-02-08,12.759855708505842
Z074,2025-03-20,8.051473910597469
Z060,2025-02-06,12.046809526680061
Z004,2025-03-06,11.834561662428323
Z039,2025-03-01,12.005752476551391
Z049,2025-02-23,5.1250235933572235
Z166,2025-03-10,11.294487810182376
Z143,2025-01-23,11.096921887312815
Z124,2025-03-24,10.970876079400819
Z130,2025-02-19,8.240595661552014
Z179,2025-03-21,8.912529612165185
Z076,2025-01-30,15.033039759730302
Z151,2025-03-02,10.651434180989657
Z008,2025-02-16,12.872498623885965
Z012,2025-01-17,10.236058961686334
Z163,2025-01-01,5.731478813504043
Z041,2025-02-27,9.604731574489959
Z042,2025-03-07,10.846318297987237
Z147,2025-01-30,13.23675551054051
Z104,2025-02-03,12.165012315993815
Z188,2025-03-24,10.37563069201939
Z183,2025-02-10,9.616948746991957
Z105,2025-01-18,4.3073009459271665
Z038,2025-02-06,9.716796688320567
Z042,2025-01-09,10.445732521624686
Z095,2025-02-04,14.386147062228828
Z116,2025-02-01,13.36256264539562
Z144,2025-02-11,8.001884182798864
Z140,2025-02-18,12.666680943072622
Z045,2025-03-28,6.7603843219571855
Z158,2025-02-24,10.457617024679777
Z133,2025-01-06,10.196173803902013
Z148,2025-03-06,9.685162226517727
Z105,2025-02-26,3.2218096797562055
Z017,2025-01-04,9.726468331241657
Z011,2025-02-23,8.368478847405111
Z086,2025-03-17,11.773586758165202
Z073,2025-01-26,9.898919436148313
Z136,2025-01-05,11.441417804059098
Z072,2025-02-16,7.066886052070278
Z180,2025-01-16,11.825459471566262
Z095,2025-03-19,11.594520912888969
Z028,2025-02-07,7.1423640959025905
Z006,2025-01-17,12.822026136502242
Z022,2025-03-14,12.130494534961038
Z006,2025-03-25,11.274238776592771
Z120,2025-01-12,13.21424401241886
Z050,2025-03-01,15.452057254330034
Z112,2025-02-01,10.339563991598519
Z192,2025-02-19,8.659467676102073
Z023,2025-03-07,12.456666736099255
Z167,2025-02-19,12.141053438474884
Z083,2025-02-07,13.927625932058625
Z050,2025-01-04,11.530840575197306
Z167,2025-01-30,11.917063461749297
Z106,2025-03-27,9.854478589999337
Z142,2025-02-04,12.144078301049179
Z008,2025-01-09,12.084905045946368
Z036,2025-02-27,10.02363198691287
Z015,2025-01-07,10.960192015274016
Z098,2025-01-19,9.616137928683656
Z118,2025-03-17,15.442148883426476
Z039,2025-01-30,9.231169684592187
Z074,2025-02-27,6.6326593233718185
Z142,2025-01-20,12.560954617148374
Z019,2025-02-14,9.703537979453243
Z082,2025-01-17,8.353070091376358
Z182,2025-03-03,9.002216578120892
Z111,2025-01-23,10.04058897006691
Z154,2025-02-21,8.350675101318547
Z014,2025-03-19,11.405152215911844
Z005,2025-02-21,5.603870359279123
Z093,2025-01-30,11.412946590146307
Z018,2025-02-06,10.743190289654692
Z016,2025-01-05,10.257994711958826
Z057,2025-02-20,12.455738498700272
Z041,2025-01-18,11.404696639356866
Z167,2025-03-27,9.609575864189342
Z018,2025-01-01,7.96730357931491
Z056,2025-03-18,8.543840659411837
Z039,2025-02-08,11.950029722266823
Z008,2025-02-28,15.203772746180183
Z146,2025-01-20,12.643635860175374
Z074,2025-01-26,5.051487440341419
Z018,2025-01-15,8.721146979865582
Z054,2025-03-23,11.518718348743638
Z039,2025-02-11,12.613045105576989
Z085,2025-02-01,10.749915963566941
Z164,2025-02-19,6.571225874569814
Z161,2025-03-29,9.741562049433233
Z174,2025-03-21,8.467096525872229
Z176,2025-02-19,8.225951869583568
Z168,2025-03-19,10.055478509670758
Z196,2025-02-04,10.234639493716585
Z114,2025-01-16,13.680108866406128
Z164,2025-02-12,9.794134493637552
Z100,2025-03-17,11.139260792759153
Z028,2025-02-11,9.361803369591923
Z080,2025-01-06,11.527153194857275
Z195,2025-01-08,11.224609548416863
Z152,2025-03-15,10.757591942130626
Z013,2025-02-13,11.262970297895446
Z052,2025-03-23,9.911869533061807
Z084,2025-02-14,11.98658134679902
Z026,2025-01-28,8.071886243486798
Z163,2025-02-25,5.6577317141236385
Z175,2025-03-12,7.738122555732824
Z110,2025-01-05,10.943336070925202
Z051,2025-01-03,8.078981783808386
Z139,2025-02-28,9.548298714368757
Z139,2025-01-12,7.302988603436518
Z143,2025-02-05,14.071386992229076
Z027,2025-02-10,14.66609851399163
Z001,2025-01-31,6.2659472432705625
Z110,2025-01-02,11.166887436268127
Z129,2025-01-26,10.418635050495004
Z052,2025-01-25,12.223025498151385
Z128,2025-02-01,7.976947112956568
Z050,2025-02-24,14.324893476938772
Z127,2025-01-02,8.228722303381618
Z068,2025-03-30,12.786367369470955
Z072,2025-03-30,6.759817272626535
Z190,2025-02-05,8.58840093165319
Z138,2025-01-10,12.09465577983967
Z058,2025-01-22,10.523255198268746
Z139,2025-01-09,5.197228520172572
Z122,2025-02-11,11.229456204485373
Z128,2025-01-08,8.213530882614773
Z119,2025-03-06,10.299049153493849
Z099,2025-01-05,7.1663256989321305
Z144,2025-02-18,5.045614179850101
Z137,2025-01-30,14.252588994056214
Z127,2025-01-07,10.147618017691475
Z122,2025-01-20,9.439141242513116
Z020,2025-03-27,7.100689544545385
Z184,2025-03-29,10.897642912780771
Z125,2025-01-19,6.94418798494728
Z174,2025-02-02,7.448561378540008
Z137,2025-01-29,9.982636349318142
Z101,2025-01-30,9.318307088634826
Z163,2025-02-26,5.8505312878008775
Z015,2025-03-18,11.162759378556961
Z132,2025-03-05,11.073709283830919
Z112,2025-01-19,9.567476603106272
Z082,2025-01-26,6.489528116175141
Z058,2025-03-28,12.558464680128054
Z091,2025-03-03,7.8745578129648095
Z049,2025-01-25,9.317698583549191
Z179,2025-01-21,7.29065258722013
Z040,2025-03-21,7.237766980089176
Z002,2025-03-09,8.659789141090362
Z003,2025-01-09,12.886127219730575
Z181,2025-02-03,14.470286723440028
Z048,2025-02-21,11.5231191691004
Z110,2025-01-29,12.365685393440337
Z139,2025-03-29,8.623462991110703
Z185,2025-03-08,10.19917530684124
Z195,2025-03-31,8.346193044164174
Z043,2025-01-01,12.244308461120495
Z155,2025-01-21,11.812896483137319
Z192,2025-02-11,8.564895451425727
Z079,2025-03-13,11.729605709482785
Z055,2025-01-21,9.705671174023403
Z004,2025-01-24,10.29866923508029
Z046,2025-01-20,13.176475405142341
Z128,2025-03-24,8.456291288993029
Z029,2025-01-27,4.9969149282201375
Z055,2025-03-18,9.468359247694734
Z069,2025-03-11,12.41179394099235
Z099,2025-02-21,7.401903649262927
Z100,2025-03-23,11.870441842085423
