zone_id,date,business_density,retail_count
Z024,2025-01-18,65.84682808648557,175.0
Z024,2025-01-19,385.78083734852254,146.0
Z024,2025-01-20,410.91722162729087,83.0
Z024,2025-01-21,122.26716276948885,136.0
Z024,2025-01-22,,38.0
Z024,2025-01-23,136.3799475480766,
Z024,2025-01-24,,133.0
Z024,2025-01-25,172.19770482986854,44.0
Z024,2025-01-26,192.29680515349852,185.0
Z024,2025-01-27,430.23688413804564,140.0
Z024,2025-01-28,264.345058493107,118.0
Z024,2025-01-29,351.3895030482115,109.0
Z024,2025-01-30,231.06787282511044,22.0
Z024,2025-01-31,184.10308573718993,149.0
Z024,2025-02-01,,24.0
Z024,2025-02-02,119.68590833546958,39.0
Z024,2025-02-03,217.84992600508835,
Z024,2025-02-04,144.06666682366503,120.0
Z024,2025-02-05,363.1077351233355,147.0
Z024,2025-02-06,474.89397725574844,121.0
Z024,2025-02-07,497.97993560713985,55.0
Z024,2025-02-08,252.62456469871583,193.0
Z024,2025-02-09,163.6386753364,118.0
Z024,2025-02-10,249.27321667294586,132.0
Z024,2025-02-11,431.2712344832257,56.0
Z024,2025-02-12,142.70255534841795,73.0
Z024,2025-02-13,478.4430432438157,168.0
Z024,2025-02-14,203.83959595916795,168.0
Z024,2025-02-15,493.6116467526372,111.0
Z024,2025-02-16,427.373999390283,
Z024,2025-02-17,413.85674036632565,103.0
Z024,2025-02-18,193.0571031979776,183.0
Z024,2025-02-19,53.94974537656826,30.0
Z024,2025-02-20,221.9598089716945,107.0
Z024,2025-02-21,185.81421634821214,106.0
Z024,2025-02-22,66.82864568395878,50.0
Z024,2025-02-23,277.4143654276684,120.0
Z024,2025-02-24,231.36409007723148,184.0
Z024,2025-02-25,,
Z024,2025-02-26,329.53384498733743,80.0
Z024,2025-02-27,104.33598615350604,86.0
Z024,2025-02-28,489.63449575698013,176.0
Z024,2025-03-01,134.1191432486511,98.0
Z024,2025-03-02,250.37331114411705,90.0
Z024,2025-03-03,269.65289454518074,86.0
Z024,2025-03-04,,147.0
Z024,2025-03-05,94.65331824259104,130.0
Z024,2025-03-06,242.8899256438393,35.0
Z024,2025-03-07,332.82597660629176,64.0
Z024,2025-03-08,146.820029730825,53.0
Z024,2025-03-09,332.36055444473277,63.0
Z024,2025-03-10,465.6491768973437,136.0
Z024,2025-03-11,498.88315902770375,144.0
Z024,2025-03-12,,122.0
Z024,2025-03-13,156.01470271010487,
Z024,2025-03-14,189.63820210626386,189.0
Z024,2025-03-15,229.60674520023474,54.0
Z024,2025-03-16,159.01572091314534,145.0
Z024,2025-03-17,141.56959754989063,94.0
Z024,2025-03-18,479.549229087875,103.0
Z024,2025-03-19,463.334721246733,177.0
Z024,2025-03-20,71.14662545140285,72.0
Z024,2025-03-21,202.46585972218168,77.0
Z024,2025-03-22,232.316849155283,175.0
Z024,2025-03-23,157.55654059967452,162.0
Z024,2025-03-24,332.992803644679,185.0
Z024,2025-03-25,338.17133598990847,69.0
Z024,2025-03-26,,160.0
Z024,2025-03-27,,130.0
Z024,2025-03-28,294.15799713468004,182.0
Z024,2025-03-29,344.11404651998896,130.0
Z024,2025-03-30,173.29495169435813,171.0
Z024,2025-03-31,316.87528548531094,139.0
Z025,2025-01-01,270.15226463746365,84.0
Z025,2025-01-02,110.00501029236668,125.0
Z025,2025-01-03,159.14492446233683,110.0
Z025,2025-01-04,181.26205282471372,165.0
Z025,2025-01-05,465.93930517365106,45.0
Z025,2025-01-06,153.67398772365024,176.0
Z025,2025-01-07,180.15975626885069,91.0
Z025,2025-01-08,,63.0
Z025,2025-01-09,348.6842323814242,109.0
Z025,2025-01-10,103.20727661246323,152.0
Z025,2025-01-11,479.2753456221992,180.0
Z025,2025-01-12,439.50704904264404,143.0
Z025,2025-01-13,309.7472328540276,24.0
Z025,2025-01-14,353.31704034123055,146.0
Z025,2025-01-15,57.497212059897194,132.0
Z025,2025-01-16,202.52514890680192,130.0
Z025,2025-01-17,408.0471037976489,183.0
Z025,2025-01-18,84.86733820657365,96.0
Z025,2025-01-19,177.0412253948241,32.0
Z025,2025-01-20,313.38357275044007,
Z025,2025-01-21,165.38586246452383,77.0
Z025,2025-01-22,470.2900883650336,149.0
Z025,2025-01-23,,
Z025,2025-01-24,408.8274610585004,55.0
Z025,2025-01-25,278.5769113578837,44.0
Z025,2025-01-26,387.6488491189802,53.0
Z025,2025-01-27,189.82189774015134,159.0
Z025,2025-01-28,281.52032104041746,38.0
Z025,2025-01-29,435.5759073754293,133.0
Z025,2025-01-30,260.09514460539697,125.0
Z025,2025-01-31,211.87393785962132,56.0
Z025,2025-02-01,291.2699238137312,126.0
Z025,2025-02-02,372.8132388663651,148.0
Z025,2025-02-03,249.60350547432623,79.0
Z025,2025-02-04,472.49463881402284,86.0
Z025,2025-02-05,182.72562081905392,196.0
Z025,2025-02-06,,98.0
Z025,2025-02-07,390.6174467036487,193.0
Z025,2025-02-08,360.1044907230912,130.0
Z025,2025-02-09,438.6384735877203,67.0
Z025,2025-02-10,498.564131306499,
Z025,2025-02-11,242.0862479577903,107.0
Z025,2025-02-12,100.01789590249032,59.0
Z025,2025-02-13,63.68714636358559,153.0
Z025,2025-02-14,,115.0
Z025,2025-02-15,443.30615208892203,182.0
Z025,2025-02-16,149.3206636749884,80.0
Z025,2025-02-17,121.30161673545769,24.0
Z025,2025-02-18,77.99229118656095,56.0
Z025,2025-02-19,420.21631477274286,
Z025,2025-02-20,190.12187295166297,125.0
Z025,2025-02-21,230.7636017418994,118.0
Z025,2025-02-22,276.2375862243256,187.0
Z025,2025-02-23,427.75395539429786,27.0
Z025,2025-02-24,342.87494970266823,106.0
Z025,2025-02-25,326.77908343601507,103.0
Z025,2025-02-26,129.0524449801598,30.0
Z025,2025-02-27,280.9354512694234,90.0
Z025,2025-02-28,371.9214577303948,113.0
Z025,2025-03-01,487.96739736372126,142.0
Z025,2025-03-02,140.6328391460085,195.0
Z025,2025-03-03,,160.0
Z025,2025-03-04,,125.0
Z025,2025-03-05,219.13360933189065,
Z025,2025-03-06,419.2450914856942,26.0
Z025,2025-03-07,53.21393679571027,120.0
Z025,2025-03-08,255.5287667986281,172.0
Z025,2025-03-09,198.15377690362754,170.0
Z025,2025-03-10,73.6167695448774,70.0
Z025,2025-03-11,252.60632900267777,194.0
Z025,2025-03-12,164.63691830152348,24.0
Z025,2025-03-13,208.34817545615292,32.0
Z025,2025-03-14,367.52688715293186,61.0
Z025,2025-03-15,284.6979427599352,144.0
Z025,2025-03-16,106.091343046766,152.0
Z025,2025-03-17,482.63654319063755,170.0
Z025,2025-03-18,336.15984456938224,81.0
Z025,2025-03-19,394.6407915481392,148.0
Z025,2025-03-20,85.64591750376687,93.0
Z025,2025-03-21,71.1762707570085,133.0
Z025,2025-03-22,58.751622665636525,73.0
Z025,2025-03-23,134.95731249805,135.0
Z025,2025-03-24,236.4837789733228,150.0
Z025,2025-03-25,471.1217600312703,102.0
Z025,2025-03-26,255.67684666959934,198.0
Z025,2025-03-27,180.61479741763824,149.0
Z025,2025-03-28,302.87086408384846,68.0
Z025,2025-03-29,100.37056016065516,50.0
Z025,2025-03-30,324.2776509522424,93.0
Z025,2025-03-31,305.7943794487265,136.0
Z026,2025-01-01,406.39686503256934,22.0
Z026,2025-01-02,494.00942522766087,
Z026,2025-01-03,162.89306227224972,182.0
Z026,2025-01-04,,104.0
Z026,2025-01-05,458.98943284355164,183.0
Z026,2025-01-06,403.33544799027857,83.0
Z026,2025-01-07,269.3328363953634,179.0
Z026,2025-01-08,475.41724232665,
Z026,2025-01-09,75.75651208256423,53.0
Z026,2025-01-10,,
Z026,2025-01-11,72.72832657226294,
Z026,2025-01-12,296.28713485160796,
Z026,2025-01-13,,86.0
Z026,2025-01-14,168.22442460258628,129.0
Z026,2025-01-15,262.51182452532134,
Z026,2025-01-16,195.94799561163498,
Z026,2025-01-17,478.4647626843581,59.0
Z026,2025-01-18,420.64051763889086,166.0
Z026,2025-01-19,369.0506800968708,152.0
Z026,2025-01-20,314.4321439767989,161.0
Z026,2025-01-21,,110.0
Z026,2025-01-22,226.5201686855962,
Z026,2025-01-23,251.39833479772784,83.0
Z026,2025-01-24,378.5007744863877,131.0
Z026,2025-01-25,210.9896434821714,119.0
Z026,2025-01-26,78.75542392176823,123.0
Z026,2025-01-27,83.45057399873215,
Z026,2025-01-28,101.91326058756674,24.0
Z026,2025-01-29,441.3565955046482,138.0
Z026,2025-01-30,262.50189159029196,107.0
Z026,2025-01-31,370.7970662051314,186.0
Z026,2025-02-01,226.80920102220196,146.0
Z026,2025-02-02,166.41992633703552,43.0
Z026,2025-02-03,206.23647540299538,187.0
Z026,2025-02-04,,126.0
Z026,2025-02-05,331.3472562641472,69.0
Z026,2025-02-06,471.9379009810559,77.0
Z026,2025-02-07,355.8671503595753,20.0
Z026,2025-02-08,306.58173428961226,190.0
Z026,2025-02-09,324.5882040436255,186.0
Z026,2025-02-10,474.06714776078655,157.0
Z026,2025-02-11,404.69041844001777,21.0
Z026,2025-02-12,60.81855681489702,82.0
Z026,2025-02-13,290.36286326106375,35.0
Z026,2025-02-14,359.7522851959542,56.0
Z026,2025-02-15,386.9143152976198,35.0
Z026,2025-02-16,145.9139536912715,106.0
Z026,2025-02-17,440.2298095031085,109.0
Z026,2025-02-18,480.1294162288237,99.0
Z026,2025-02-19,156.5218876301914,46.0
Z026,2025-02-20,447.1769558827606,130.0
Z026,2025-02-21,93.64044313224292,83.0
Z026,2025-02-22,75.06807625186033,116.0
Z026,2025-02-23,108.15071004623721,179.0
Z026,2025-02-24,75.98348576016619,156.0
Z026,2025-02-25,430.25550672009916,30.0
Z026,2025-02-26,76.57256500622238,89.0
Z026,2025-02-27,172.24888611364497,177.0
Z026,2025-02-28,96.69035459113537,162.0
Z026,2025-03-01,182.93991634119422,67.0
Z026,2025-03-02,90.75176042041421,113.0
Z026,2025-03-03,350.6014628343563,95.0
Z026,2025-03-04,109.99706735415882,79.0
Z026,2025-03-05,433.3306666274995,87.0
Z026,2025-03-06,417.7359728269885,76.0
Z026,2025-03-07,,83.0
Z026,2025-03-08,453.0768599818016,99.0
Z026,2025-03-09,63.024942534515176,106.0
Z026,2025-03-10,157.84060323090048,186.0
Z026,2025-03-11,64.57511199919777,139.0
Z026,2025-03-12,201.12956916769218,162.0
Z026,2025-03-13,281.2399365709722,98.0
Z026,2025-03-14,408.49019105681214,175.0
Z026,2025-03-15,202.09169771142626,55.0
Z026,2025-03-16,367.47051110290255,73.0
Z026,2025-03-17,134.37700570354116,
Z026,2025-03-18,387.76930553485687,119.0
Z026,2025-03-19,156.1984726591569,105.0
Z026,2025-03-20,114.59514017469556,41.0
Z026,2025-03-21,133.43398266832443,94.0
Z026,2025-03-22,131.92840799683492,55.0
Z026,2025-03-23,280.78829571964604,48.0
Z026,2025-03-24,430.1589115346657,189.0
Z026,2025-03-25,85.82228464662754,179.0
Z026,2025-03-26,368.1303433220402,161.0
Z026,2025-03-27,,37.0
Z026,2025-03-28,442.63397832321306,57.0
Z026,2025-03-29,159.86640222810826,120.0
Z026,2025-03-30,252.54943640826332,53.0
Z026,2025-03-31,466.62231849958283,140.0
Z027,2025-01-01,,192.0
Z027,2025-01-02,224.94578578771862,106.0
Z027,2025-01-03,,179.0
Z027,2025-01-04,168.11825355526597,129.0
Z027,2025-01-05,311.5469648702225,86.0
Z027,2025-01-06,373.1755764022312,62.0
Z027,2025-01-07,105.98984908335207,142.0
Z027,2025-01-08,319.8187670198243,41.0
Z027,2025-01-09,,106.0
Z027,2025-01-10,281.27995101081865,96.0
Z027,2025-01-11,,144.0
Z027,2025-01-12,426.8523177875578,115.0
Z027,2025-01-13,195.34535742959076,141.0
Z027,2025-01-14,450.05548554993175,176.0
Z027,2025-01-15,122.28512567834781,59.0
Z027,2025-01-16,127.86074138802395,123.0
Z027,2025-01-17,170.04742863076575,192.0
Z027,2025-01-18,103.78889129618501,138.0
Z027,2025-01-19,153.64365110729491,157.0
Z027,2025-01-20,,192.0
Z027,2025-01-21,,139.0
Z027,2025-01-22,112.53604634898107,
Z027,2025-01-23,386.28390090193557,121.0
Z027,2025-01-24,71.56124056100018,149.0
Z027,2025-01-25,476.8341473812618,164.0
Z027,2025-01-26,370.0220393874948,127.0
Z027,2025-01-27,53.058446863750305,109.0
Z027,2025-01-28,393.7354250900963,138.0
Z027,2025-01-29,281.3368643447834,185.0
Z027,2025-01-30,400.7143266508039,184.0
Z027,2025-01-31,,82.0
Z027,2025-02-01,338.4611859359096,24.0
Z027,2025-02-02,403.8492449277682,44.0
Z027,2025-02-03,,92.0
Z027,2025-02-04,51.21866741920344,143.0
Z027,2025-02-05,,41.0
Z027,2025-02-06,221.40066318109817,
Z027,2025-02-07,273.2192267074624,54.0
Z027,2025-02-08,53.49498896928592,74.0
Z027,2025-02-09,271.4414046575441,
Z027,2025-02-10,493.9193307072783,39.0
Z027,2025-02-11,175.22044736844634,24.0
Z027,2025-02-12,227.93822160907013,186.0
Z027,2025-02-13,,82.0
Z027,2025-02-14,416.6571503856464,51.0
Z027,2025-02-15,237.82623080274513,93.0
Z027,2025-02-16,189.35099168058164,187.0
Z027,2025-02-17,472.0216099932802,164.0
Z027,2025-02-18,354.7152350022512,120.0
Z027,2025-02-19,103.55958702191349,98.0
Z027,2025-02-20,81.01754516059188,179.0
Z027,2025-02-21,267.59743285566606,42.0
Z027,2025-02-22,149.0405297212726,75.0
Z027,2025-02-23,164.29313901931408,156.0
Z027,2025-02-24,444.9614804725317,125.0
Z027,2025-02-25,90.3047109423398,88.0
Z027,2025-02-26,371.9138518530003,41.0
Z027,2025-02-27,172.01401402126464,51.0
Z027,2025-02-28,392.14769963186194,194.0
Z027,2025-03-01,375.0851230085951,21.0
Z027,2025-03-02,53.32635564993186,142.0
Z027,2025-03-03,279.1109358147196,104.0
Z027,2025-03-04,112.69376707012086,199.0
Z027,2025-03-05,,33.0
Z027,2025-03-06,442.21364728808294,56.0
Z027,2025-03-07,238.25561337219114,46.0
Z027,2025-03-08,249.97802830298625,171.0
Z027,2025-03-09,186.4773227320372,83.0
Z027,2025-03-10,372.47283453201396,89.0
Z027,2025-03-11,211.3976133619066,173.0
Z027,2025-03-12,170.50661353518518,34.0
Z027,2025-03-13,244.5039767770287,48.0
Z027,2025-03-14,91.16938327435642,
Z027,2025-03-15,385.9714420898917,47.0
Z027,2025-03-16,55.66838057230413,78.0
Z027,2025-03-17,340.0182776842673,92.0
Z027,2025-03-18,132.28903703969257,168.0
Z027,2025-03-19,154.5818207964859,29.0
Z027,2025-03-20,336.03439938801796,151.0
Z027,2025-03-21,496.8245596023082,81.0
Z027,2025-03-22,399.97287008264783,151.0
Z027,2025-03-23,151.62783450052638,146.0
Z027,2025-03-24,129.2111397685102,25.0
Z027,2025-03-25,439.8047916204517,99.0
Z027,2025-03-26,249.88277656467693,91.0
Z027,2025-03-27,111.67376127266996,35.0
Z027,2025-03-28,437.99514049487215,57.0
Z027,2025-03-29,417.24155881141763,
Z027,2025-03-30,,84.0
Z027,2025-03-31,459.3846590207078,145.0
Z028,2025-01-01,433.30565239724376,102.0
Z028,2025-01-02,73.65847901495141,197.0
Z028,2025-01-03,96.98691627415312,36.0
Z028,2025-01-04,306.04243743685527,132.0
Z028,2025-01-05,289.16566082681936,175.0
Z028,2025-01-06,256.083446520291,
Z028,2025-01-07,228.5551964365629,159.0
Z028,2025-01-08,244.044718188948,89.0
Z028,2025-01-09,306.18407036065787,90.0
Z028,2025-01-10,50.93443292003654,150.0
Z028,2025-01-11,167.3189483597835,68.0
Z028,2025-01-12,283.22587430991996,40.0
Z028,2025-01-13,374.9972444031408,155.0
Z028,2025-01-14,128.37051157792837,83.0
Z028,2025-01-15,296.09652820434485,177.0
Z028,2025-01-16,371.50685774860176,51.0
Z028,2025-01-17,250.08244606125712,39.0
Z028,2025-01-18,62.186510151522974,35.0
Z028,2025-01-19,252.17067130953652,172.0
Z028,2025-01-20,183.4001994848689,79.0
Z028,2025-01-21,468.34232346559776,192.0
Z028,2025-01-22,106.0760235552473,156.0
Z028,2025-01-23,343.61417997825447,198.0
Z028,2025-01-24,73.72389485052551,122.0
Z028,2025-01-25,250.7766970157134,80.0
Z028,2025-01-26,299.2907692490363,187.0
Z028,2025-01-27,184.07971909258944,123.0
Z028,2025-01-28,254.784035984173,80.0
Z028,2025-01-29,123.59920753858431,95.0
Z028,2025-01-30,186.85573226061626,34.0
Z028,2025-01-31,329.49784620959133,151.0
Z028,2025-02-01,185.8100251375198,170.0
Z028,2025-02-02,454.8843852839923,174.0
Z028,2025-02-03,332.78313093844537,122.0
Z028,2025-02-04,247.392058296193,184.0
Z028,2025-02-05,67.4406209993821,190.0
Z028,2025-02-06,274.796750842102,184.0
Z028,2025-02-07,394.14930895629016,176.0
Z028,2025-02-08,169.50091910558615,176.0
Z028,2025-02-09,413.0481063419453,196.0
Z028,2025-02-10,163.31304472289668,94.0
Z028,2025-02-11,420.6858745778602,198.0
Z028,2025-02-12,88.37075372525483,197.0
Z028,2025-02-13,439.7826689910633,47.0
Z028,2025-02-14,274.6339029199987,93.0
Z028,2025-02-15,183.4419153291179,152.0
Z028,2025-02-16,,144.0
Z028,2025-02-17,244.4047515186632,75.0
Z028,2025-02-18,499.5722741466402,83.0
Z028,2025-02-19,149.14732704691215,146.0
Z028,2025-02-20,96.44749199554983,140.0
Z028,2025-02-21,313.26582592339787,108.0
Z028,2025-02-22,269.8441098981157,36.0
Z028,2025-02-23,285.8883219784883,116.0
Z028,2025-02-24,350.12093790074766,74.0
Z028,2025-02-25,170.21483144179217,156.0
Z028,2025-02-26,459.7992479227498,129.0
Z028,2025-02-27,246.05242975503066,35.0
Z028,2025-02-28,,163.0
Z028,2025-03-01,384.03444053027494,32.0
Z028,2025-03-02,339.3969586780326,97.0
Z028,2025-03-03,192.08453111781668,104.0
Z028,2025-03-04,329.6834258153218,92.0
Z028,2025-03-05,,138.0
Z028,2025-03-06,250.1777117032383,188.0
Z028,2025-03-07,454.73563497529636,87.0
Z028,2025-03-08,110.09040492233723,93.0
Z028,2025-03-09,224.0134024943579,118.0
Z028,2025-03-10,,136.0
Z028,2025-03-11,486.2709047327802,156.0
Z028,2025-03-12,254.26676138980815,198.0
Z028,2025-03-13,,195.0
Z028,2025-03-14,307.47738280269635,196.0
Z028,2025-03-15,,165.0
Z028,2025-03-16,436.1930559396634,157.0
Z028,2025-03-17,126.77050607973996,134.0
Z028,2025-03-18,,
Z028,2025-03-19,258.8001926883918,98.0
Z028,2025-03-20,405.0932502419405,34.0
Z028,2025-03-21,321.3017971724459,158.0
Z028,2025-03-22,344.3992079130558,187.0
Z028,2025-03-23,499.1899584495279,137.0
Z028,2025-03-24,83.73201956150588,131.0
Z028,2025-03-25,150.35442059017984,125.0
Z028,2025-03-26,233.55317181719607,124.0
Z028,2025-03-27,206.50208137199922,66.0
Z028,2025-03-28,59.74050260614261,137.0
Z028,2025-03-29,91.29992291202913,145.0
Z028,2025-03-30,356.4289811316093,167.0
Z028,2025-03-31,445.69600851315226,117.0
Z029,2025-01-01,281.4021550696899,169.0
Z029,2025-01-02,292.6359857811349,
Z029,2025-01-03,164.79204477457074,101.0
Z029,2025-01-04,395.5443636351701,35.0
Z029,2025-01-05,388.3075643152654,152.0
Z029,2025-01-06,314.7645601479455,93.0
Z029,2025-01-07,145.69892893010427,40.0
Z029,2025-01-08,93.65819820669026,80.0
Z029,2025-01-09,78.90735913570666,43.0
Z029,2025-01-10,316.713229989295,42.0
Z029,2025-01-11,421.26589361426,106.0
Z029,2025-01-12,436.24869430141615,158.0
Z029,2025-01-13,258.62993345455243,194.0
Z029,2025-01-14,402.9220846880226,21.0
Z029,2025-01-15,476.09608835346063,72.0
Z029,2025-01-16,173.8265506196306,158.0
Z029,2025-01-17,229.08215587134072,34.0
Z029,2025-01-18,469.1655466685063,
Z029,2025-01-19,202.2039352927782,141.0
Z029,2025-01-20,461.2443306448083,142.0
Z029,2025-01-21,491.4701880145096,183.0
Z029,2025-01-22,347.8148278584911,111.0
Z029,2025-01-23,417.60063027687573,42.0
Z029,2025-01-24,387.2955038994883,174.0
Z029,2025-01-25,364.7904159269857,107.0
Z029,2025-01-26,188.11898284155467,161.0
Z029,2025-01-27,75.69245205857467,118.0
Z029,2025-01-28,204.37327963384277,46.0
Z029,2025-01-29,350.121193341758,
Z029,2025-01-30,96.13813920251062,68.0
Z029,2025-01-31,55.363092340208944,63.0
Z029,2025-02-01,112.86156767132239,63.0
Z029,2025-02-02,372.0811668848579,147.0
Z029,2025-02-03,487.7571657453998,189.0
Z029,2025-02-04,492.3791148266692,42.0
Z029,2025-02-05,272.2906171130846,
Z029,2025-02-06,441.2085354465563,144.0
Z029,2025-02-07,381.57190508817683,
Z029,2025-02-08,275.46810664307156,74.0
Z029,2025-02-09,307.74223982978907,129.0
Z029,2025-02-10,111.75221597759199,35.0
Z029,2025-02-11,471.9476572774664,108.0
Z029,2025-02-12,208.36839682929954,37.0
Z029,2025-02-13,250.76716540572627,57.0
Z029,2025-02-14,352.2471039490544,39.0
Z029,2025-02-15,200.25611218694928,38.0
Z029,2025-02-16,164.41662244501873,
Z029,2025-02-17,333.97222697159924,36.0
Z029,2025-02-18,61.242837026832255,49.0
Z029,2025-02-19,374.3263004120055,62.0
Z029,2025-02-20,281.31051644442937,67.0
Z029,2025-02-21,322.5891787344205,62.0
Z029,2025-02-22,334.3460716610983,112.0
Z029,2025-02-23,287.17257042165363,133.0
Z029,2025-02-24,312.1401998483312,85.0
Z029,2025-02-25,357.70469040044355,138.0
Z029,2025-02-26,388.90348123085334,
Z029,2025-02-27,377.3535760787542,91.0
Z029,2025-02-28,441.3274059795178,97.0
Z029,2025-03-01,135.24954492533124,181.0
Z029,2025-03-02,230.51658627130888,93.0
Z029,2025-03-03,476.5082297065057,91.0
Z029,2025-03-04,228.46575847384838,32.0
Z029,2025-03-05,106.1915346076652,78.0
Z029,2025-03-06,286.4503068629808,51.0
Z029,2025-03-07,99.27093764950797,102.0
Z029,2025-03-08,141.28395742753935,139.0
Z029,2025-03-09,499.2434404569305,73.0
Z029,2025-03-10,,21.0
Z029,2025-03-11,177.82627506819307,137.0
Z029,2025-03-12,497.64872955825774,56.0
Z029,2025-03-13,484.95151334981443,
Z029,2025-03-14,248.3325684879186,122.0
Z029,2025-03-15,167.18139895455877,133.0
Z029,2025-03-16,427.2798371414855,180.0
Z029,2025-03-17,372.0293226373036,20.0
Z029,2025-03-18,359.12364575157966,147.0
Z029,2025-03-19,451.9011835951126,122.0
Z029,2025-03-20,360.2377102420961,175.0
Z029,2025-03-21,,164.0
Z029,2025-03-22,362.23842284407954,76.0
Z029,2025-03-23,187.61608007764877,89.0
Z029,2025-03-24,,199.0
Z029,2025-03-25,328.8865345212047,63.0
Z029,2025-03-26,84.83519839313776,194.0
Z029,2025-03-27,280.77591309581396,160.0
Z029,2025-03-28,204.48543613808343,95.0
Z029,2025-03-29,197.85678472953242,177.0
Z029,2025-03-30,321.01533606976574,104.0
Z029,2025-03-31,195.0461710112412,85.0
Z030,2025-01-01,,72.0
Z030,2025-01-02,81.8561462050285,37.0
Z030,2025-01-03,347.17471357812144,47.0
Z030,2025-01-04,414.13766164553357,151.0
Z030,2025-01-05,352.77426046419356,61.0
Z030,2025-01-06,273.7531377589981,145.0
Z030,2025-01-07,,136.0
Z030,2025-01-08,184.97232040912863,153.0
Z030,2025-01-09,58.625549386239996,121.0
Z030,2025-01-10,244.39521715854838,156.0
Z030,2025-01-11,64.85537115514727,167.0
Z030,2025-01-12,479.2715386368839,57.0
Z030,2025-01-13,144.46312058662318,69.0
Z030,2025-01-14,405.01716077699575,79.0
Z030,2025-01-15,398.5574374284642,160.0
Z030,2025-01-16,147.9780048573201,
Z030,2025-01-17,329.55193871607526,118.0
Z030,2025-01-18,,113.0
Z030,2025-01-19,267.6085635667404,189.0
Z030,2025-01-20,56.59120727261903,87.0
Z030,2025-01-21,464.5147460813788,172.0
Z030,2025-01-22,489.23871088980724,178.0
Z030,2025-01-23,150.02724498736336,159.0
Z030,2025-01-24,143.64771556836774,83.0
Z030,2025-01-25,389.1740794529583,98.0
Z030,2025-01-26,164.0207294732005,72.0
Z030,2025-01-27,452.78445162283026,45.0
Z030,2025-01-28,308.26811125534203,157.0
Z030,2025-01-29,207.84993035464046,159.0
Z030,2025-01-30,424.71218585723904,
Z030,2025-01-31,272.0330151860278,40.0
Z030,2025-02-01,460.234811168814,182.0
Z030,2025-02-02,467.60640652822144,
Z030,2025-02-03,124.4390684577842,101.0
Z030,2025-02-04,51.04553275936862,
Z030,2025-02-05,492.768923064081,79.0
Z030,2025-02-06,,118.0
Z030,2025-02-07,74.95035606672863,66.0
Z030,2025-02-08,424.86541877348145,162.0
Z030,2025-02-09,256.012219651643,43.0
Z030,2025-02-10,166.53272226123886,29.0
Z030,2025-02-11,445.43593565461845,139.0
Z030,2025-02-12,138.50025457563828,171.0
Z030,2025-02-13,476.2849997390301,107.0
Z030,2025-02-14,142.5296694647035,123.0
Z030,2025-02-15,,143.0
Z030,2025-02-16,150.3888505380387,53.0
Z030,2025-02-17,,60.0
Z030,2025-02-18,357.7888084618136,187.0
Z030,2025-02-19,135.60256886906188,30.0
Z030,2025-02-20,284.39860221530563,20.0
Z030,2025-02-21,261.0768849755535,177.0
Z030,2025-02-22,81.96683963150356,
Z030,2025-02-23,418.2385179538863,101.0
Z030,2025-02-24,201.05708028927876,45.0
Z030,2025-02-25,308.5619888983458,72.0
Z030,2025-02-26,281.65290571991045,144.0
Z030,2025-02-27,280.967227056699,
Z030,2025-02-28,98.25007739381935,28.0
Z030,2025-03-01,240.56690416219973,28.0
Z030,2025-03-02,253.5650416429566,148.0
Z030,2025-03-03,380.13927816400184,191.0
Z030,2025-03-04,428.00847436431434,78.0
Z030,2025-03-05,295.2420251450081,125.0
Z030,2025-03-06,89.05232932924571,198.0
Z030,2025-03-07,156.58226176844582,144.0
Z030,2025-03-08,124.22031208372898,35.0
Z030,2025-03-09,106.07677843510614,
Z030,2025-03-10,214.6546843780134,158.0
Z030,2025-03-11,153.2270759694719,172.0
Z030,2025-03-12,148.23640031518053,78.0
Z030,2025-03-13,74.61192855932045,48.0
Z030,2025-03-14,57.95152015794525,187.0
Z030,2025-03-15,96.2457091924018,27.0
Z030,2025-03-16,127.48886574063488,117.0
Z030,2025-03-17,243.94267798169142,153.0
Z030,2025-03-18,279.7341175844801,192.0
Z030,2025-03-19,113.26636317801452,128.0
Z030,2025-03-20,241.15250368588383,127.0
Z030,2025-03-21,203.78697904666728,168.0
Z030,2025-03-22,132.54063957408022,76.0
Z030,2025-03-23,53.0783366667636,95.0
Z030,2025-03-24,,132.0
Z030,2025-03-25,,25.0
Z030,2025-03-26,151.82480036471316,143.0
Z030,2025-03-27,109.31307345350571,153.0
Z030,2025-03-28,449.16923500113285,72.0
Z030,2025-03-29,173.76114761950902,151.0
Z030,2025-03-30,150.62567890669914,28.0
Z030,2025-03-31,435.6936228244621,88.0
Z031,2025-01-01,417.69819462504256,93.0
Z031,2025-01-02,251.75591173608512,130.0
Z031,2025-01-03,270.1574876424985,106.0
Z031,2025-01-04,147.98691717530988,23.0
Z031,2025-01-05,85.23575171580087,56.0
Z031,2025-01-06,,90.0
Z031,2025-01-07,94.25521471559591,25.0
Z031,2025-01-08,,70.0
Z031,2025-01-09,473.2237393308548,118.0
Z031,2025-01-10,478.77547512676296,197.0
Z031,2025-01-11,157.69952894631137,115.0
Z031,2025-01-12,330.8510390205445,
Z031,2025-01-13,263.33431884853593,30.0
Z031,2025-01-14,444.0583074137477,29.0
Z031,2025-01-15,172.14388892422397,32.0
Z031,2025-01-16,51.66608307458758,140.0
Z031,2025-01-17,123.15254266913679,181.0
